"cancer","normal","names","model"
0.578726336592469,0.578726336592469,"Otu00044","RBF_SVM"
0.577530164343665,0.577530164343665,"Otu00128","RBF_SVM"
0.760115456625754,0.760115456625754,"fit_result","RBF_SVM"
0.611400041605991,0.611400041605991,"Otu00002","RBF_SVM"
0.596837944664032,0.596837944664032,"Otu00822","RBF_SVM"
0.589439879342625,0.589439879342625,"Otu00058","RBF_SVM"
0.588815789473684,0.588815789473684,"Otu00128","RBF_SVM"
0.584174121073435,0.584174121073435,"Otu00005","RBF_SVM"
0.583420012481797,0.583420012481797,"Otu00108","RBF_SVM"
0.583055960058248,0.583055960058248,"Otu00367","RBF_SVM"
0.5829909506969,0.5829909506969,"Otu00021","RBF_SVM"
0.581053671728729,0.581053671728729,"Otu00110","RBF_SVM"
0.775756708966091,0.775756708966091,"fit_result","RBF_SVM"
0.615222592053256,0.615222592053256,"Otu00058","RBF_SVM"
0.595459746203453,0.595459746203453,"Otu00002","RBF_SVM"
0.592703349282297,0.592703349282297,"Otu00108","RBF_SVM"
0.591702205117537,0.591702205117537,"Otu00822","RBF_SVM"
0.589660911171209,0.589660911171209,"Otu00128","RBF_SVM"
0.589569898065321,0.589569898065321,"Otu00014","RBF_SVM"
0.587502600374454,0.587502600374454,"Otu00361","RBF_SVM"
0.585682338256709,0.585682338256709,"Otu00155","RBF_SVM"
0.581235697940503,0.581235697940503,"Otu00367","RBF_SVM"
0.777628978572914,0.777628978572914,"fit_result","RBF_SVM"
0.605796234657791,0.605796234657791,"Otu00002","RBF_SVM"
0.59525171624714,0.59525171624714,"Otu00128","RBF_SVM"
0.595056688163096,0.595056688163096,"Otu00822","RBF_SVM"
0.593314437278968,0.593314437278968,"Otu00044","RBF_SVM"
0.586852506760974,0.586852506760974,"Otu00110","RBF_SVM"
0.586215415019763,0.586215415019763,"Otu00367","RBF_SVM"
0.585734345745787,0.585734345745787,"Otu00058","RBF_SVM"
0.58465519034741,0.58465519034741,"Otu00361","RBF_SVM"
0.580611608071562,0.580611608071562,"Otu00024","RBF_SVM"
0.766811420844602,0.766811420844602,"fit_result","RBF_SVM"
0.623816829623466,0.623816829623466,"Otu00002","RBF_SVM"
0.620930413979613,0.620930413979613,"Otu00058","RBF_SVM"
0.608045558560433,0.608045558560433,"Otu00014","RBF_SVM"
0.603026835864364,0.603026835864364,"Otu00264","RBF_SVM"
0.601752652381943,0.601752652381943,"Otu00822","RBF_SVM"
0.594835656334512,0.594835656334512,"Otu00085","RBF_SVM"
0.593691491574787,0.593691491574787,"Otu00128","RBF_SVM"
0.589010817557728,0.589010817557728,"Otu00021","RBF_SVM"
0.586007385063449,0.586007385063449,"Otu00367","RBF_SVM"
0.78704233409611,0.78704233409611,"fit_result","RBF_SVM"
0.604873101726649,0.604873101726649,"Otu00002","RBF_SVM"
0.587242562929062,0.587242562929062,"Otu00367","RBF_SVM"
0.585617328895361,0.585617328895361,"Otu00021","RBF_SVM"
0.585604327023091,0.585604327023091,"Otu00361","RBF_SVM"
0.578531308508425,0.578531308508425,"Otu00058","RBF_SVM"
0.577751196172249,0.577751196172249,"Otu00005","RBF_SVM"
0.57706209694196,0.57706209694196,"Otu00128","RBF_SVM"
0.576568025795715,0.576568025795715,"Otu00110","RBF_SVM"
0.576451008945288,0.576451008945288,"Otu00010","RBF_SVM"
0.787900457665904,0.787900457665904,"fit_result","RBF_SVM"
0.602896817141668,0.602896817141668,"Otu00058","RBF_SVM"
0.602064697316414,0.602064697316414,"Otu00002","RBF_SVM"
0.596343873517787,0.596343873517787,"Otu00109","RBF_SVM"
0.595186706885792,0.595186706885792,"Otu00822","RBF_SVM"
0.594289577699189,0.594289577699189,"Otu00044","RBF_SVM"
0.587528604118993,0.587528604118993,"Otu00659","RBF_SVM"
0.585955377574371,0.585955377574371,"Otu00185","RBF_SVM"
0.585279280216351,0.585279280216351,"Otu00367","RBF_SVM"
0.58365404618265,0.58365404618265,"Otu00015","RBF_SVM"
0.787302371541502,0.787302371541502,"fit_result","RBF_SVM"
0.618642084460162,0.618642084460162,"Otu00002","RBF_SVM"
0.597175993343041,0.597175993343041,"Otu00058","RBF_SVM"
0.58927085500312,0.58927085500312,"Otu00822","RBF_SVM"
0.58730757229041,0.58730757229041,"Otu00108","RBF_SVM"
0.585136259621385,0.585136259621385,"Otu00030","RBF_SVM"
0.583628042438111,0.583628042438111,"Otu00110","RBF_SVM"
0.5816647597254,0.5816647597254,"Otu00109","RBF_SVM"
0.5816647597254,0.5816647597254,"Otu00367","RBF_SVM"
0.581092677345538,0.581092677345538,"Otu00659","RBF_SVM"
0.763938007073019,0.763938007073019,"fit_result","RBF_SVM"
0.620332327855211,0.620332327855211,"Otu00002","RBF_SVM"
0.6005304763886,0.6005304763886,"Otu00058","RBF_SVM"
0.592807364260454,0.592807364260454,"Otu00822","RBF_SVM"
0.590857083420013,0.590857083420013,"Otu00005","RBF_SVM"
0.590350010401498,0.590350010401498,"Otu00155","RBF_SVM"
0.587151549823175,0.587151549823175,"Otu00224","RBF_SVM"
0.584902225920533,0.584902225920533,"Otu00108","RBF_SVM"
0.583511025587685,0.583511025587685,"Otu00128","RBF_SVM"
0.582626898273351,0.582626898273351,"Otu00003","RBF_SVM"
0.762819846057832,0.762819846057832,"fit_result","RBF_SVM"
0.609618785105055,0.609618785105055,"Otu00002","RBF_SVM"
0.597618057000208,0.597618057000208,"Otu00004","RBF_SVM"
0.595017682546287,0.595017682546287,"Otu00128","RBF_SVM"
0.583407010609528,0.583407010609528,"Otu00017","RBF_SVM"
0.583198980653214,0.583198980653214,"Otu00058","RBF_SVM"
0.580767630538798,0.580767630538798,"Otu00367","RBF_SVM"
0.580325566881631,0.580325566881631,"Otu00264","RBF_SVM"
0.579012377782401,0.579012377782401,"Otu00361","RBF_SVM"
0.577933222384023,0.577933222384023,"Otu00822","RBF_SVM"
0.764250052007489,0.764250052007489,"fit_result","RBF_SVM"
0.614910547118785,0.614910547118785,"Otu00002","RBF_SVM"
0.601154566257541,0.601154566257541,"Otu00058","RBF_SVM"
0.595862804243811,0.595862804243811,"Otu00128","RBF_SVM"
0.589842937382983,0.589842937382983,"Otu00108","RBF_SVM"
0.584044102350739,0.584044102350739,"Otu00367","RBF_SVM"
0.583055960058248,0.583055960058248,"Otu00109","RBF_SVM"
0.582145828999376,0.582145828999376,"Otu00092","RBF_SVM"
0.5816647597254,0.5816647597254,"Otu00021","RBF_SVM"
0.58036457249844,0.58036457249844,"Otu00110","RBF_SVM"
0.774066465571042,0.774066465571042,"fit_result","RBF_SVM"
0.594770646973164,0.594770646973164,"Otu00110","RBF_SVM"
0.590441023507385,0.590441023507385,"Otu00128","RBF_SVM"
0.588880798835032,0.588880798835032,"Otu00361","RBF_SVM"
0.588139692115665,0.588139692115665,"Otu00367","RBF_SVM"
0.58498023715415,0.58498023715415,"Otu00822","RBF_SVM"
0.581378718535469,0.581378718535469,"Otu00109","RBF_SVM"
0.579220407738714,0.579220407738714,"Otu00044","RBF_SVM"
0.578011233617641,0.578011233617641,"Otu00659","RBF_SVM"
0.576815061368837,0.576815061368837,"Otu00058","RBF_SVM"
0.783583836072394,0.783583836072394,"fit_result","RBF_SVM"
0.593977532764718,0.593977532764718,"Otu00002","RBF_SVM"
0.592950384855419,0.592950384855419,"Otu00367","RBF_SVM"
0.584785209070106,0.584785209070106,"Otu00014","RBF_SVM"
0.583485021843145,0.583485021843145,"Otu00659","RBF_SVM"
0.582808924485126,0.582808924485126,"Otu00110","RBF_SVM"
0.581898793426253,0.581898793426253,"Otu00121","RBF_SVM"
0.5816647597254,0.5816647597254,"Otu00058","RBF_SVM"
0.576880070730185,0.576880070730185,"Otu00030","RBF_SVM"
0.576086956521739,0.576086956521739,"Otu00361","RBF_SVM"
0.759036301227377,0.759036301227377,"fit_result","RBF_SVM"
0.606719367588933,0.606719367588933,"Otu00002","RBF_SVM"
0.601635635531517,0.601635635531517,"Otu00058","RBF_SVM"
0.597800083211983,0.597800083211983,"Otu00109","RBF_SVM"
0.591143124609944,0.591143124609944,"Otu00367","RBF_SVM"
0.588048679009777,0.588048679009777,"Otu00110","RBF_SVM"
0.587762637819846,0.587762637819846,"Otu00822","RBF_SVM"
0.584135115456626,0.584135115456626,"Otu00092","RBF_SVM"
0.583498023715415,0.583498023715415,"Otu00361","RBF_SVM"
0.581612752236322,0.581612752236322,"Otu00128","RBF_SVM"
0.755031724568338,0.755031724568338,"fit_result","RBF_SVM"
0.610866964842937,0.610866964842937,"Otu00002","RBF_SVM"
0.595680778032037,0.595680778032037,"Otu00033","RBF_SVM"
0.589972956105679,0.589972956105679,"Otu00822","RBF_SVM"
0.585773351362596,0.585773351362596,"Otu00004","RBF_SVM"
0.584941231537341,0.584941231537341,"Otu00128","RBF_SVM"
0.580247555648013,0.580247555648013,"Otu00010","RBF_SVM"
0.579753484501768,0.579753484501768,"Otu00058","RBF_SVM"
0.578271271063033,0.578271271063033,"Otu00477","RBF_SVM"
0.573356563345122,0.573356563345122,"Otu00021","RBF_SVM"
0.784324942791762,0.784324942791762,"fit_result","RBF_SVM"
0.607005408778864,0.607005408778864,"Otu00058","RBF_SVM"
0.602961826503016,0.602961826503016,"Otu00002","RBF_SVM"
0.59954233409611,0.59954233409611,"Otu00109","RBF_SVM"
0.599178281672561,0.599178281672561,"Otu00822","RBF_SVM"
0.592326294986478,0.592326294986478,"Otu00264","RBF_SVM"
0.590636051591429,0.590636051591429,"Otu00185","RBF_SVM"
0.588360723944248,0.588360723944248,"Otu00021","RBF_SVM"
0.587463594757645,0.587463594757645,"Otu00128","RBF_SVM"
0.58665747867693,0.58665747867693,"Otu00092","RBF_SVM"
0.775691699604743,0.775691699604743,"fit_result","RBF_SVM"
0.614598502184315,0.614598502184315,"Otu00002","RBF_SVM"
0.603533908882879,0.603533908882879,"Otu00058","RBF_SVM"
0.594198564593301,0.594198564593301,"Otu00128","RBF_SVM"
0.593665487830248,0.593665487830248,"Otu00822","RBF_SVM"
0.592547326815061,0.592547326815061,"Otu00018","RBF_SVM"
0.590102974828375,0.590102974828375,"Otu00005","RBF_SVM"
0.58828271271063,0.58828271271063,"Otu00367","RBF_SVM"
0.586033388807988,0.586033388807988,"Otu00768","RBF_SVM"
0.583159975036405,0.583159975036405,"Otu00361","RBF_SVM"
0.775665695860204,0.775665695860204,"fit_result","RBF_SVM"
0.616925837320574,0.616925837320574,"Otu00002","RBF_SVM"
0.593184418556272,0.593184418556272,"Otu00058","RBF_SVM"
0.589257853130851,0.589257853130851,"Otu00108","RBF_SVM"
0.586358435614728,0.586358435614728,"Otu00004","RBF_SVM"
0.58598138131891,0.58598138131891,"Otu00367","RBF_SVM"
0.585760349490327,0.585760349490327,"Otu00822","RBF_SVM"
0.585500312044934,0.585500312044934,"Otu00109","RBF_SVM"
0.582847930101935,0.582847930101935,"Otu00092","RBF_SVM"
0.578544310380695,0.578544310380695,"Otu00361","RBF_SVM"
0.76057052215519,0.76057052215519,"fit_result","RBF_SVM"
0.611361035989182,0.611361035989182,"Otu00002","RBF_SVM"
0.597969107551487,0.597969107551487,"Otu00128","RBF_SVM"
0.596200852922821,0.596200852922821,"Otu00058","RBF_SVM"
0.591663199500728,0.591663199500728,"Otu00361","RBF_SVM"
0.588100686498856,0.588100686498856,"Otu00822","RBF_SVM"
0.583446016226337,0.583446016226337,"Otu00659","RBF_SVM"
0.582938943207822,0.582938943207822,"Otu00044","RBF_SVM"
0.582639900145621,0.582639900145621,"Otu00012","RBF_SVM"
0.582210838360724,0.582210838360724,"Otu00367","RBF_SVM"
0.766330351570626,0.766330351570626,"fit_result","RBF_SVM"
0.617536925317246,0.617536925317246,"Otu00058","RBF_SVM"
0.596252860411899,0.596252860411899,"Otu00015","RBF_SVM"
0.595615768670689,0.595615768670689,"Otu00002","RBF_SVM"
0.592313293114208,0.592313293114208,"Otu00264","RBF_SVM"
0.592313293114208,0.592313293114208,"Otu00361","RBF_SVM"
0.587268566673601,0.587268566673601,"Otu00128","RBF_SVM"
0.587268566673601,0.587268566673601,"Otu00185","RBF_SVM"
0.585188267110464,0.585188267110464,"Otu00367","RBF_SVM"
0.583159975036405,0.583159975036405,"Otu00822","RBF_SVM"
0.78074942791762,0.78074942791762,"fit_result","RBF_SVM"
0.601973684210526,0.601973684210526,"Otu00058","RBF_SVM"
0.59621385479509,0.59621385479509,"Otu00002","RBF_SVM"
0.590532036613272,0.590532036613272,"Otu00822","RBF_SVM"
0.589374869981277,0.589374869981277,"Otu00361","RBF_SVM"
0.587996671520699,0.587996671520699,"Otu00059","RBF_SVM"
0.587593613480341,0.587593613480341,"Otu00014","RBF_SVM"
0.586748491782817,0.586748491782817,"Otu00659","RBF_SVM"
0.581274703557312,0.581274703557312,"Otu00495","RBF_SVM"
0.580793634283337,0.580793634283337,"Otu00128","RBF_SVM"
0.796377678385688,0.796377678385688,"fit_result","RBF_SVM"
0.610905970459746,0.610905970459746,"Otu00002","RBF_SVM"
0.600959538173497,0.600959538173497,"Otu00110","RBF_SVM"
0.595290721863948,0.595290721863948,"Otu00058","RBF_SVM"
0.588139692115665,0.588139692115665,"Otu00367","RBF_SVM"
0.586436446848346,0.586436446848346,"Otu00822","RBF_SVM"
0.585578323278552,0.585578323278552,"Otu00361","RBF_SVM"
0.585370293322238,0.585370293322238,"Otu00044","RBF_SVM"
0.583107967547327,0.583107967547327,"Otu00003","RBF_SVM"
0.580546598710214,0.580546598710214,"Otu00128","RBF_SVM"
0.763170896609112,0.763170896609112,"fit_result","RBF_SVM"
0.611504056584148,0.611504056584148,"Otu00002","RBF_SVM"
0.60648533388808,0.60648533388808,"Otu00021","RBF_SVM"
0.593093405450385,0.593093405450385,"Otu00361","RBF_SVM"
0.590024963594758,0.590024963594758,"Otu00030","RBF_SVM"
0.589686914915748,0.589686914915748,"Otu00004","RBF_SVM"
0.589166840024964,0.589166840024964,"Otu00128","RBF_SVM"
0.58795766590389,0.58795766590389,"Otu00058","RBF_SVM"
0.586371437486998,0.586371437486998,"Otu00110","RBF_SVM"
0.586007385063449,0.586007385063449,"Otu00185","RBF_SVM"
0.758971291866029,0.758971291866029,"fit_result","RBF_SVM"
0.606745371333472,0.606745371333472,"Otu00058","RBF_SVM"
0.593028396089037,0.593028396089037,"Otu00002","RBF_SVM"
0.579415435822758,0.579415435822758,"Otu00014","RBF_SVM"
0.578310276679842,0.578310276679842,"Otu00010","RBF_SVM"
0.578167256084876,0.578167256084876,"Otu00822","RBF_SVM"
0.576984085708342,0.576984085708342,"Otu00361","RBF_SVM"
0.575839920948617,0.575839920948617,"Otu00092","RBF_SVM"
0.574617744955274,0.574617744955274,"Otu00003","RBF_SVM"
0.574123673809029,0.574123673809029,"Otu00005","RBF_SVM"
0.762702829207406,0.762702829207406,"fit_result","RBF_SVM"
0.604626066153526,0.604626066153526,"Otu00058","RBF_SVM"
0.598827231121281,0.598827231121281,"Otu00002","RBF_SVM"
0.588061680882047,0.588061680882047,"Otu00361","RBF_SVM"
0.587255564801331,0.587255564801331,"Otu00005","RBF_SVM"
0.586085396297067,0.586085396297067,"Otu00367","RBF_SVM"
0.581781776575827,0.581781776575827,"Otu00109","RBF_SVM"
0.580949656750572,0.580949656750572,"Otu00110","RBF_SVM"
0.579545454545455,0.579545454545455,"Otu00822","RBF_SVM"
0.575501872269607,0.575501872269607,"Otu00024","RBF_SVM"
0.75263938007073,0.75263938007073,"fit_result","RBF_SVM"
0.602272727272727,0.602272727272727,"Otu00002","RBF_SVM"
0.594133555231953,0.594133555231953,"Otu00058","RBF_SVM"
0.592885375494071,0.592885375494071,"Otu00021","RBF_SVM"
0.58366704805492,0.58366704805492,"Otu00110","RBF_SVM"
0.58167776159767,0.58167776159767,"Otu00822","RBF_SVM"
0.578739338464739,0.578739338464739,"Otu00128","RBF_SVM"
0.578726336592469,0.578726336592469,"Otu00367","RBF_SVM"
0.57868733097566,0.57868733097566,"Otu00264","RBF_SVM"
0.576828063241107,0.576828063241107,"Otu00004","RBF_SVM"
0.768761701685043,0.768761701685043,"fit_result","RBF_SVM"
0.609020698980653,0.609020698980653,"Otu00002","RBF_SVM"
0.608253588516746,0.608253588516746,"Otu00058","RBF_SVM"
0.592729353026836,0.592729353026836,"Otu00021","RBF_SVM"
0.584967235281881,0.584967235281881,"Otu00155","RBF_SVM"
0.583745059288538,0.583745059288538,"Otu00005","RBF_SVM"
0.583368004992719,0.583368004992719,"Otu00264","RBF_SVM"
0.580065529436239,0.580065529436239,"Otu00092","RBF_SVM"
0.577491158726857,0.577491158726857,"Otu00367","RBF_SVM"
0.577205117536925,0.577205117536925,"Otu00659","RBF_SVM"
0.761766694403994,0.761766694403994,"fit_result","RBF_SVM"
0.600790513833992,0.600790513833992,"Otu00058","RBF_SVM"
0.596252860411899,0.596252860411899,"Otu00002","RBF_SVM"
0.588763781984606,0.588763781984606,"Otu00110","RBF_SVM"
0.587164551695444,0.587164551695444,"Otu00004","RBF_SVM"
0.586800499271895,0.586800499271895,"Otu00822","RBF_SVM"
0.586475452465155,0.586475452465155,"Otu00128","RBF_SVM"
0.584343145412939,0.584343145412939,"Otu00024","RBF_SVM"
0.581729769086748,0.581729769086748,"Otu00014","RBF_SVM"
0.581456729769087,0.581456729769087,"Otu00264","RBF_SVM"
0.772285209070106,0.772285209070106,"fit_result","RBF_SVM"
0.596993967131267,0.596993967131267,"Otu00002","RBF_SVM"
0.586930517994591,0.586930517994591,"Otu00659","RBF_SVM"
0.585604327023091,0.585604327023091,"Otu00361","RBF_SVM"
0.582639900145621,0.582639900145621,"Otu00110","RBF_SVM"
0.582509881422925,0.582509881422925,"Otu00012","RBF_SVM"
0.582444872061577,0.582444872061577,"Otu00367","RBF_SVM"
0.581963802787601,0.581963802787601,"Otu00221","RBF_SVM"
0.581079675473268,0.581079675473268,"Otu00058","RBF_SVM"
0.58101466611192,0.58101466611192,"Otu00264","RBF_SVM"
0.772909298939047,0.772909298939047,"fit_result","RBF_SVM"
0.620111296026628,0.620111296026628,"Otu00002","RBF_SVM"
0.59921728728937,0.59921728728937,"Otu00058","RBF_SVM"
0.587749635947576,0.587749635947576,"Otu00822","RBF_SVM"
0.58665747867693,0.58665747867693,"Otu00014","RBF_SVM"
0.583159975036405,0.583159975036405,"Otu00367","RBF_SVM"
0.581820782192636,0.581820782192636,"Otu00024","RBF_SVM"
0.581469731641356,0.581469731641356,"Otu00003","RBF_SVM"
0.581066673600999,0.581066673600999,"Otu00108","RBF_SVM"
0.579428437695028,0.579428437695028,"Otu00015","RBF_SVM"
0.778409090909091,0.778409090909091,"fit_result","RBF_SVM"
0.59192323694612,0.59192323694612,"Otu00659","RBF_SVM"
0.588165695860204,0.588165695860204,"Otu00002","RBF_SVM"
0.588113688371125,0.588113688371125,"Otu00822","RBF_SVM"
0.587112544206366,0.587112544206366,"Otu00367","RBF_SVM"
0.585500312044934,0.585500312044934,"Otu00058","RBF_SVM"
0.585188267110464,0.585188267110464,"Otu00110","RBF_SVM"
0.581729769086748,0.581729769086748,"Otu00028","RBF_SVM"
0.581118681090077,0.581118681090077,"Otu00012","RBF_SVM"
0.579987518202621,0.579987518202621,"Otu00361","RBF_SVM"
0.765485229873102,0.765485229873102,"fit_result","RBF_SVM"
0.60514614104431,0.60514614104431,"Otu00822","RBF_SVM"
0.591455169544414,0.591455169544414,"Otu00264","RBF_SVM"
0.589907946744331,0.589907946744331,"Otu00110","RBF_SVM"
0.5896219055544,0.5896219055544,"Otu00155","RBF_SVM"
0.588009673392969,0.588009673392969,"Otu00058","RBF_SVM"
0.587268566673601,0.587268566673601,"Otu00367","RBF_SVM"
0.583081963802788,0.583081963802788,"Otu00002","RBF_SVM"
0.578895360931974,0.578895360931974,"Otu00044","RBF_SVM"
0.57870033284793,0.57870033284793,"Otu00121","RBF_SVM"
0.759491366756813,0.759491366756813,"fit_result","RBF_SVM"
0.610580923653006,0.610580923653006,"Otu00058","RBF_SVM"
0.59721499895985,0.59721499895985,"Otu00002","RBF_SVM"
0.595459746203453,0.595459746203453,"Otu00110","RBF_SVM"
0.592612336176409,0.592612336176409,"Otu00264","RBF_SVM"
0.590792074058665,0.590792074058665,"Otu00361","RBF_SVM"
0.58862076138964,0.58862076138964,"Otu00021","RBF_SVM"
0.585292282088621,0.585292282088621,"Otu00005","RBF_SVM"
0.584382151029748,0.584382151029748,"Otu00128","RBF_SVM"
0.583511025587685,0.583511025587685,"Otu00221","RBF_SVM"
0.764172040773871,0.764172040773871,"fit_result","RBF_SVM"
0.607733513625962,0.607733513625962,"Otu00002","RBF_SVM"
0.606329311420845,0.606329311420845,"Otu00058","RBF_SVM"
0.586670480549199,0.586670480549199,"Otu00109","RBF_SVM"
0.586501456209694,0.586501456209694,"Otu00014","RBF_SVM"
0.583107967547327,0.583107967547327,"Otu00155","RBF_SVM"
0.58036457249844,0.58036457249844,"Otu00659","RBF_SVM"
0.579233409610984,0.579233409610984,"Otu00044","RBF_SVM"
0.579142396505097,0.579142396505097,"Otu00005","RBF_SVM"
0.57704909506969,0.57704909506969,"Otu00128","RBF_SVM"
0.765277199916788,0.765277199916788,"fit_result","RBF_SVM"
0.60151861868109,0.60151861868109,"Otu00002","RBF_SVM"
0.593782504680674,0.593782504680674,"Otu00822","RBF_SVM"
0.59324942791762,0.59324942791762,"Otu00058","RBF_SVM"
0.591767214478885,0.591767214478885,"Otu00005","RBF_SVM"
0.58863376326191,0.58863376326191,"Otu00024","RBF_SVM"
0.586215415019763,0.586215415019763,"Otu00361","RBF_SVM"
0.585539317661743,0.585539317661743,"Otu00128","RBF_SVM"
0.582366860827959,0.582366860827959,"Otu00021","RBF_SVM"
0.581404722280008,0.581404722280008,"Otu00221","RBF_SVM"
0.770425941335552,0.770425941335552,"fit_result","RBF_SVM"
0.606199292698149,0.606199292698149,"Otu00128","RBF_SVM"
0.59852818805908,0.59852818805908,"Otu00002","RBF_SVM"
0.594016538381527,0.594016538381527,"Otu00822","RBF_SVM"
0.592872373621802,0.592872373621802,"Otu00058","RBF_SVM"
0.589114832535885,0.589114832535885,"Otu00198","RBF_SVM"
0.588763781984606,0.588763781984606,"Otu00044","RBF_SVM"
0.588685770750988,0.588685770750988,"Otu00126","RBF_SVM"
0.586891512377782,0.586891512377782,"Otu00004","RBF_SVM"
0.585955377574371,0.585955377574371,"Otu00109","RBF_SVM"
0.768293634283337,0.768293634283337,"fit_result","RBF_SVM"
0.593782504680674,0.593782504680674,"Otu00822","RBF_SVM"
0.591572186394841,0.591572186394841,"Otu00058","RBF_SVM"
0.590219991678802,0.590219991678802,"Otu00110","RBF_SVM"
0.582769918868317,0.582769918868317,"Otu00361","RBF_SVM"
0.579142396505097,0.579142396505097,"Otu00002","RBF_SVM"
0.578323278552112,0.578323278552112,"Otu00367","RBF_SVM"
0.576945080091533,0.576945080091533,"Otu00128","RBF_SVM"
0.574006656958602,0.574006656958602,"Otu00010","RBF_SVM"
0.571666319950073,0.571666319950073,"Otu00121","RBF_SVM"
0.787939463282713,0.787939463282713,"fit_result","RBF_SVM"
0.597188995215311,0.597188995215311,"Otu00002","RBF_SVM"
0.591117120865405,0.591117120865405,"Otu00110","RBF_SVM"
0.589309860619929,0.589309860619929,"Otu00367","RBF_SVM"
0.588815789473684,0.588815789473684,"Otu00155","RBF_SVM"
0.588386727688787,0.588386727688787,"Otu00128","RBF_SVM"
0.586748491782817,0.586748491782817,"Otu00822","RBF_SVM"
0.584811212814645,0.584811212814645,"Otu00058","RBF_SVM"
0.584356147285209,0.584356147285209,"Otu00085","RBF_SVM"
0.584200124817974,0.584200124817974,"Otu00005","RBF_SVM"
0.756032868733098,0.756032868733098,"fit_result","RBF_SVM"
0.620813397129187,0.620813397129187,"Otu00058","RBF_SVM"
0.614637507801123,0.614637507801123,"Otu00002","RBF_SVM"
0.600426461410443,0.600426461410443,"Otu00822","RBF_SVM"
0.599074266694404,0.599074266694404,"Otu00361","RBF_SVM"
0.597423028916164,0.597423028916164,"Otu00015","RBF_SVM"
0.595199708758061,0.595199708758061,"Otu00110","RBF_SVM"
0.593847514042022,0.593847514042022,"Otu00044","RBF_SVM"
0.593730497191596,0.593730497191596,"Otu00004","RBF_SVM"
0.589699916788017,0.589699916788017,"Otu00264","RBF_SVM"
0.764107031412523,0.764107031412523,"fit_result","RBF_SVM"
0.597761077595174,0.597761077595174,"Otu00002","RBF_SVM"
0.596967963386728,0.596967963386728,"Otu00005","RBF_SVM"
0.596434886623674,0.596434886623674,"Otu00058","RBF_SVM"
0.587086540461827,0.587086540461827,"Otu00003","RBF_SVM"
0.585877366340753,0.585877366340753,"Otu00030","RBF_SVM"
0.585188267110464,0.585188267110464,"Otu00361","RBF_SVM"
0.581248699812773,0.581248699812773,"Otu00109","RBF_SVM"
0.580468587476597,0.580468587476597,"Otu00367","RBF_SVM"
0.576776055752028,0.576776055752028,"Otu00185","RBF_SVM"
0.774365508633243,0.774365508633243,"fit_result","RBF_SVM"
0.596460890368213,0.596460890368213,"Otu00058","RBF_SVM"
0.593184418556272,0.593184418556272,"Otu00002","RBF_SVM"
0.582158830871645,0.582158830871645,"Otu00110","RBF_SVM"
0.581885791553984,0.581885791553984,"Otu00246","RBF_SVM"
0.579922508841273,0.579922508841273,"Otu00361","RBF_SVM"
0.579545454545455,0.579545454545455,"Otu00367","RBF_SVM"
0.57937643020595,0.57937643020595,"Otu00108","RBF_SVM"
0.578856355315165,0.578856355315165,"Otu00003","RBF_SVM"
0.577504160599126,0.577504160599126,"Otu00017","RBF_SVM"
0.780008321198253,0.780008321198253,"fit_result","RBF_SVM"
0.606940399417516,0.606940399417516,"Otu00002","RBF_SVM"
0.601765654254213,0.601765654254213,"Otu00058","RBF_SVM"
0.598489182442272,0.598489182442272,"Otu00110","RBF_SVM"
0.592781360515914,0.592781360515914,"Otu00367","RBF_SVM"
0.592365300603287,0.592365300603287,"Otu00128","RBF_SVM"
0.591247139588101,0.591247139588101,"Otu00361","RBF_SVM"
0.589842937382983,0.589842937382983,"Otu00822","RBF_SVM"
0.578570314125234,0.578570314125234,"Otu00264","RBF_SVM"
0.575605887247764,0.575605887247764,"Otu00113","RBF_SVM"
0.772220199708758,0.772220199708758,"fit_result","RBF_SVM"
0.611140004160599,0.611140004160599,"Otu00002","RBF_SVM"
0.609683794466403,0.609683794466403,"Otu00058","RBF_SVM"
0.5978780944456,0.5978780944456,"Otu00822","RBF_SVM"
0.588165695860204,0.588165695860204,"Otu00185","RBF_SVM"
0.586735489910547,0.586735489910547,"Otu00005","RBF_SVM"
0.584187122945704,0.584187122945704,"Otu00659","RBF_SVM"
0.58301695444144,0.58301695444144,"Otu00110","RBF_SVM"
0.579597462034533,0.579597462034533,"Otu00155","RBF_SVM"
0.576763053879759,0.576763053879759,"Otu00010","RBF_SVM"
0.769034741002704,0.769034741002704,"fit_result","RBF_SVM"
0.620449344705638,0.620449344705638,"Otu00002","RBF_SVM"
0.620163303515706,0.620163303515706,"Otu00058","RBF_SVM"
0.602571770334928,0.602571770334928,"Otu00822","RBF_SVM"
0.597982109423757,0.597982109423757,"Otu00109","RBF_SVM"
0.596629914707718,0.596629914707718,"Otu00128","RBF_SVM"
0.593301435406699,0.593301435406699,"Otu00014","RBF_SVM"
0.590701060952777,0.590701060952777,"Otu00005","RBF_SVM"
0.588139692115665,0.588139692115665,"Otu00367","RBF_SVM"
0.582912939463283,0.582912939463283,"Otu00264","RBF_SVM"
0.75595485749948,0.75595485749948,"fit_result","RBF_SVM"
0.623556792178074,0.623556792178074,"Otu00058","RBF_SVM"
0.607694508009153,0.607694508009153,"Otu00002","RBF_SVM"
0.599490326607031,0.599490326607031,"Otu00128","RBF_SVM"
0.59259933430414,0.59259933430414,"Otu00109","RBF_SVM"
0.586605471187851,0.586605471187851,"Otu00185","RBF_SVM"
