eta,max_depth,gamma,colsample_bytree,min_child_weight,subsample,nrounds,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.01,8,0,0.8,1,0.7,500,0.6670643770948649,0.49302252252252254,0.7491858304297329,0.05479277840832701,0.08203276705571784,0.0712687824215262,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6184931194260462,0.5267087087087087,0.6520638792102207,0.056400520019148526,0.08260635119427474,0.07635106913300235,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6255779132791328,0.5234084084084084,0.6606817653890825,0.057762039476621466,0.0813111384476903,0.07405152950007415,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6267974071632608,0.5209084084084085,0.6645261324041812,0.05705242828397386,0.08522979310794412,0.07614195478627243,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6317561184878258,0.5205525525525525,0.6734099883855982,0.05643607670657626,0.08063658451820582,0.07368535191503914,XGBoost
1,8,0,0.8,1,0.4,500,0.5598391762842982,0.5172687687687688,0.5709965156794425,0.06397166243426299,0.08713418756534205,0.07628480836797702,XGBoost
1,8,0,0.8,1,0.5,500,0.5723189073219561,0.5120990990990991,0.5903646922183508,0.06454946450289305,0.08565573612826435,0.07504527388746994,XGBoost
1,8,0,0.8,1,0.6,500,0.5793544188788091,0.5165495495495496,0.6004610917537747,0.06168366141640822,0.08219326204227716,0.07923073728066364,XGBoost
1,8,0,0.8,1,0.7,500,0.5824335267323072,0.511433933933934,0.6042590011614402,0.062119849013900386,0.08477307116729647,0.07784880384123202,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6969171741427839,0.49204204204204205,0.7938466898954704,0.05221547437293893,0.08289499821312825,0.07237699487240902,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6973013056610617,0.4938123123123123,0.7932357723577236,0.05244929391766804,0.08112894464382982,0.07211639510318721,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6946308521064619,0.49345495495495495,0.7902706155632985,0.05214013554302028,0.08444505831407327,0.07045039314655022,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6873404240477411,0.4911906906906907,0.7859500580720092,0.05366275875329163,0.08184715585191399,0.07050114737710363,XGBoost
0.01,8,0,0.8,1,0.4,500,0.7012751837203056,0.5463048048048048,0.7425238095238095,0.0508578500406145,0.08093486655381672,0.07213363720932388,XGBoost
0.01,8,0,0.8,1,0.5,500,0.7028620615388909,0.5473603603603604,0.7475830429732869,0.05171752162962212,0.08383191855359295,0.07138475527693937,XGBoost
0.01,8,0,0.8,1,0.6,500,0.702552012814208,0.5443528528528528,0.7482229965156795,0.05022840811149756,0.08081993413458731,0.06864484858658089,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6992412377534328,0.5437942942942943,0.7492137049941928,0.05053557180923834,0.08313956988073604,0.06998510343162723,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6736660650197236,0.5715,0.6844146341463415,0.05249278428579483,0.07934034827465046,0.07149111348969434,XGBoost
0.1,8,0,0.8,1,0.5,500,0.681345427308842,0.5728078078078078,0.6950487804878048,0.05445321080884432,0.08356191417145539,0.07334875200519078,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6808621461182437,0.5693018018018018,0.6945470383275262,0.05192274769559041,0.08001367428699693,0.07152417270610252,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6829905201368616,0.5681531531531532,0.6984529616724738,0.05300934914869061,0.0808636510657432,0.07100140316018584,XGBoost
1,8,0,0.8,1,0.4,500,0.5920441735289296,0.5372087087087087,0.5949372822299651,0.05946803233610304,0.08564804668575936,0.081109534067851,XGBoost
1,8,0,0.8,1,0.5,500,0.6061918721857746,0.545481981981982,0.6077015098722416,0.06379992398433024,0.08656912115543994,0.07960651963279063,XGBoost
1,8,0,0.8,1,0.6,500,0.6144393653235116,0.5525780780780781,0.6161614401858304,0.06050618949354836,0.08400252169637522,0.0756351035275396,XGBoost
1,8,0,0.8,1,0.7,500,0.6161120484596094,0.5447147147147148,0.6313368176538908,0.05986420512350781,0.08305642419674794,0.08104389552950457,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6711244537220147,0.43775375375375375,0.7963890824622532,0.05318481536734011,0.0792010623388769,0.0689789639632802,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6722198775430482,0.43247147147147147,0.7964703832752613,0.052852200743263134,0.07998317471947616,0.07354467911609702,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6709815394662956,0.4293168168168168,0.7969454123112659,0.05268646676572839,0.07833358412505968,0.07505540908367822,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6662451301475691,0.42142492492492495,0.792267131242741,0.05263646390819148,0.07992105127185302,0.07648609184169475,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6691340164206018,0.505975975975976,0.7393019744483159,0.05076976323343053,0.07762849162509053,0.06946707377396998,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6690159061500525,0.5013258258258259,0.7440627177700349,0.05119764239590454,0.07914784609537523,0.07101342756123527,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6683051553295456,0.4954654654654655,0.746794425087108,0.04983746452512946,0.07707840637556085,0.07108003269403446,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6661476598549769,0.4878738738738739,0.7486120789779327,0.049798143192691234,0.07929048971156609,0.06876865742657473,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6320290909376275,0.5365540540540541,0.6627305458768874,0.05187924707274633,0.07656034199839222,0.07446241050073031,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6387808348418105,0.5345630630630631,0.6735331010452962,0.052029366777582346,0.0798160769961082,0.07497852820310566,XGBoost
0.1,8,0,0.8,1,0.6,500,0.640277246758954,0.5308393393393394,0.6814878048780488,0.052410717350661815,0.0784279605133787,0.07481975864843432,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6423586465385246,0.5286636636636637,0.6836655052264808,0.050956588750217156,0.0755854889190789,0.07432232925787634,XGBoost
1,8,0,0.8,1,0.4,500,0.5708236354821721,0.5130525525525526,0.5855284552845529,0.06636511386097449,0.08270264074951471,0.07770412858469934,XGBoost
1,8,0,0.8,1,0.5,500,0.5802307302947547,0.5207447447447447,0.5970150987224158,0.0641910596490403,0.08181237639125889,0.08185029194566364,XGBoost
1,8,0,0.8,1,0.6,500,0.5878060089706432,0.5188228228228229,0.6071486643437863,0.060941009166594104,0.08130905201248693,0.08171082583608891,XGBoost
1,8,0,0.8,1,0.7,500,0.5947887085691964,0.5246186186186186,0.6107839721254356,0.06327808237486406,0.08285254541736314,0.07841662157105742,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6543565970151336,0.41672522522522526,0.7925586527293844,0.054284962764589904,0.08276302217305206,0.07117112818989922,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6530002040367894,0.4199384384384385,0.7902938443670151,0.05411012855662157,0.08448918447997791,0.07149272725452899,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6510989421477227,0.42021621621621624,0.7929895470383276,0.0560023485220798,0.08448709953524094,0.07420053415953075,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6479612591685763,0.4167942942942943,0.7920429732868757,0.055195684274558045,0.08335292727935317,0.07417084134535916,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6547145725865238,0.48481381381381383,0.728808362369338,0.05343594993391877,0.0815147804802239,0.07303687743776253,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6549674988577427,0.4821846846846847,0.7322601626016261,0.05504389823206198,0.08507130954922106,0.07268179742650596,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6496751219860976,0.4731786786786787,0.7335052264808363,0.053671781501871726,0.08455950506648849,0.07440862935124724,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6478990698015088,0.46902852852852855,0.7333426248548199,0.05406302773357464,0.08458455541280303,0.07371527482263866,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6259993303407938,0.5237822822822823,0.6592264808362369,0.054544803837365916,0.08302709856079046,0.07877115447827401,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6283795773125042,0.5262612612612613,0.6589036004645761,0.05411806104044638,0.08019482978788363,0.07684989569471325,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6270741185436307,0.5166321321321321,0.6660778164924507,0.055515570708764526,0.08404540887959583,0.07553750425611545,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6278560468133639,0.5103243243243243,0.6693925667828107,0.0535497964134413,0.08221715765743379,0.07579146905840037,XGBoost
1,8,0,0.8,1,0.4,500,0.5688526091422433,0.5152342342342342,0.5793995354239256,0.061305882739406084,0.08614841055215437,0.08261723067888165,XGBoost
1,8,0,0.8,1,0.5,500,0.5756075727295239,0.5183498498498499,0.5905168408826945,0.06494870301358682,0.08249065587108673,0.0821218474099405,XGBoost
1,8,0,0.8,1,0.6,500,0.579850194270926,0.5168333333333334,0.5966225319396051,0.060902161945688836,0.08477531894164024,0.08097794237237828,XGBoost
1,8,0,0.8,1,0.7,500,0.582024805293098,0.5119339339339339,0.6023623693379792,0.05950035213664765,0.08250215189227064,0.07720349988397372,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6902234359795335,0.44092492492492497,0.8156295005807201,0.054101869782974606,0.08548931752061398,0.07050926777679964,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6926903933550275,0.4398228228228228,0.8138652729384437,0.05247867852541178,0.08531508416795788,0.06960568965304613,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6914753542741348,0.4441771771771772,0.8117433217189315,0.052973435475082896,0.08657523366397,0.06779891370413874,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6871781110378672,0.447,0.8007642276422764,0.05277128442382648,0.08638489476958275,0.0692483521457064,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6942904097477268,0.5243018018018019,0.7566213704994192,0.05341685190356,0.0853347073138593,0.06804005589345537,XGBoost
0.01,8,0,0.8,1,0.5,500,0.695511602194529,0.5248393393393394,0.7607688734030198,0.05341823767822476,0.08710381214916695,0.0672132925460736,XGBoost
0.01,8,0,0.8,1,0.6,500,0.694517836651983,0.5212822822822822,0.7622276422764228,0.053623372062521636,0.08386176369914636,0.0662810543036251,XGBoost
0.01,8,0,0.8,1,0.7,500,0.693578372797885,0.5171171171171172,0.7651614401858304,0.05227904006140009,0.08669539665853254,0.06759694922025745,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6685417917917919,0.5582822822822823,0.687047619047619,0.05445739011104287,0.08294812385345288,0.07097397635093218,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6744302351131619,0.5576276276276276,0.6958095238095238,0.05452523644382737,0.08577407005110252,0.07068362255012207,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6757126455724016,0.5549084084084084,0.7030058072009292,0.05326362809563784,0.08168690110166264,0.06964818113483112,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6781472247508833,0.5549714714714715,0.7031184668989547,0.05340822473518516,0.08326148813143665,0.0701484592111495,XGBoost
1,8,0,0.8,1,0.4,500,0.5875001783142028,0.5329924924924925,0.5930092915214866,0.06276018714934459,0.08332193718809057,0.08045095991332882,XGBoost
1,8,0,0.8,1,0.5,500,0.6032067843104428,0.5370345345345345,0.6156538908246225,0.06346550322299199,0.08512868771846005,0.07904666698892225,XGBoost
1,8,0,0.8,1,0.6,500,0.6094017658773756,0.538472972972973,0.6185795586527294,0.06136159318353115,0.0891897349018541,0.07297280907555224,XGBoost
1,8,0,0.8,1,0.7,500,0.6181860597531329,0.543445945945946,0.6261173054587689,0.05953063591425837,0.0866352267006365,0.07727483559552811,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6899109239901923,0.48451501501501504,0.789425087108014,0.05697906183883746,0.08024423224868533,0.07237511313695166,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6906203712423225,0.48310960960960964,0.7818548199767712,0.05720412675982136,0.08168032953314255,0.07406959828227117,XGBoost
0.001,8,0,0.8,1,0.6,500,0.689438586670294,0.48309009009009013,0.77898606271777,0.057196697153566525,0.08370398564032033,0.07277391604621776,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6872093417459271,0.48434834834834833,0.7737723577235772,0.05612332561038113,0.08380259484815712,0.07448178800556564,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6961064278564278,0.5309834834834835,0.7427607433217189,0.05416855221707805,0.08105730180039512,0.07219783045183475,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6957277381911529,0.5316006006006007,0.7443368176538908,0.05356837861801738,0.07866695473958643,0.07010108973880678,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6968677004530663,0.5333108108108108,0.7438896631823461,0.053207695539920656,0.08176991332654532,0.07007020624476042,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6940544551520161,0.5300675675675676,0.7410487804878049,0.05255192468462027,0.07880751025596391,0.06932328746531326,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6582438684328928,0.5428618618618619,0.680246225319396,0.05333489870374508,0.0778512022117607,0.07279247283994596,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6646196640891763,0.5426261261261262,0.6926840882694542,0.054478247006582485,0.08158258244568303,0.07477470197299592,XGBoost
0.1,8,0,0.8,1,0.6,500,0.667395867993429,0.5412447447447447,0.6963461091753774,0.05146113839210785,0.07926385111701707,0.07358697173068908,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6707477163574724,0.542463963963964,0.6996875725900116,0.054841713617384366,0.07910059136925524,0.07013783636999522,XGBoost
1,8,0,0.8,1,0.4,500,0.5813208029458029,0.5281771771771772,0.5893519163763066,0.064712416744982,0.08814413065357574,0.0783211935166733,XGBoost
1,8,0,0.8,1,0.5,500,0.5981237932183054,0.5311381381381381,0.6112171893147503,0.0625759495368527,0.08091777971469451,0.07895938236221917,XGBoost
1,8,0,0.8,1,0.6,500,0.6054207966677478,0.5354324324324324,0.619739837398374,0.06218847212928183,0.08458948309932832,0.07661743027128887,XGBoost
1,8,0,0.8,1,0.7,500,0.6097393569527716,0.5339624624624625,0.6216515679442509,0.05912581000590197,0.08192800655585347,0.07538721740055952,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6868649974015828,0.4908828828828829,0.754555168408827,0.05466514060062589,0.08186338342334483,0.07587413092429006,XGBoost
0.001,8,0,0.8,1,0.5,500,0.691969236658261,0.5018573573573574,0.7566864111498258,0.05400126586662985,0.08462946462950585,0.07815733311261919,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6939130384740141,0.5060990990990991,0.7558954703832753,0.05391019912841072,0.08981454584001343,0.08088645934579966,XGBoost
0.001,8,0,0.8,1,0.7,500,0.691841414585317,0.5029399399399399,0.7506840882694541,0.054663515360615915,0.09259237318319267,0.07944559415811156,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6898501541611298,0.5300435435435435,0.7227955865272938,0.051385767975759895,0.08099185378162052,0.07352129961350891,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6931802760949103,0.5378003003003003,0.7229790940766551,0.05233566990347635,0.08375316429805073,0.07344245898749553,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6954038908246225,0.5403063063063063,0.7295621370499419,0.05133276837484088,0.080902804871746,0.0731558883856952,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6943180593485472,0.5422192192192192,0.7282462253193961,0.051481529879548925,0.08308091946606204,0.07228688381520629,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6493000273792957,0.545966966966967,0.6669918699186992,0.05460936137101745,0.08125295646143785,0.07485377903392891,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6552856279624573,0.5456246246246247,0.6717491289198606,0.054267834011093384,0.08315954385528594,0.07459536863296949,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6611907185931576,0.5456846846846847,0.6826747967479675,0.053605445918069164,0.08507906641122014,0.07566103950859318,XGBoost
0.1,8,0,0.8,1,0.7,500,0.665424592711178,0.5490795795795795,0.6846538908246226,0.05440697331031223,0.08344233270414513,0.07266999595370205,XGBoost
1,8,0,0.8,1,0.4,500,0.5770371298999348,0.523957957957958,0.5901277584204414,0.06221857303056647,0.086213448951961,0.07824375967011996,XGBoost
1,8,0,0.8,1,0.5,500,0.5894470637885272,0.5192192192192192,0.6050301974448316,0.06017965352884146,0.0855864962055311,0.07872389749764165,XGBoost
1,8,0,0.8,1,0.6,500,0.5911641554446433,0.5247942942942943,0.6054367015098723,0.05749662794553383,0.08106153863089172,0.07782871573283136,XGBoost
1,8,0,0.8,1,0.7,500,0.6033966143844193,0.5252252252252252,0.622096399535424,0.059916731390497247,0.07891016655618843,0.0788660107621337,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6621427115268579,0.45934834834834837,0.7765725900116144,0.05555321961928622,0.0790598556938116,0.07243610411592535,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6624455056101397,0.45691441441441444,0.7800650406504065,0.055587461544356294,0.08231569533038129,0.07008605230358145,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6596626827175608,0.452027027027027,0.7836864111498257,0.055789333810843604,0.08352463388121115,0.0692517409995863,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6522692705771974,0.447478978978979,0.7775040650406504,0.05530447365654725,0.07924538833548339,0.0673605986116087,XGBoost
0.01,8,0,0.8,1,0.4,500,0.656062623599209,0.4922522522522523,0.7210813008130081,0.05161186913993375,0.08163746254702778,0.07036393426993191,XGBoost
0.01,8,0,0.8,1,0.5,500,0.655182591127713,0.48823573573573575,0.7234982578397212,0.053745914645274395,0.082904035386912725,0.07076290618941594,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6540312272202516,0.48363813813813816,0.7254808362369338,0.05256585964177268,0.07763034371631795,0.07275528961728381,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6516972817765501,0.481006006006006,0.7306910569105691,0.054085687720442754,0.08081936841162397,0.07375087793222368,XGBoost
0.1,8,0,0.8,1,0.4,500,0.614122892927771,0.5108213213213213,0.6516190476190477,0.05228689578661674,0.08110348754396612,0.07061521248290167,XGBoost
0.1,8,0,0.8,1,0.5,500,0.615649576405674,0.5060990990990991,0.6557456445993032,0.05403345076143531,0.07691873959167539,0.0743344638528797,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6116808890772305,0.5020705705705706,0.6541103368176538,0.05220079230479701,0.08034501355946182,0.07427544183513109,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6131138804309536,0.496972972972973,0.6604668989547038,0.05454676117058681,0.08148247089137471,0.07391553697016268,XGBoost
1,8,0,0.8,1,0.4,500,0.5645345262509897,0.5128933933933933,0.5829837398373984,0.06264398183879497,0.08828107006560436,0.07667830556898692,XGBoost
1,8,0,0.8,1,0.5,500,0.5660812563434514,0.5091696696696697,0.5871068524970964,0.06450614109708794,0.08906287245895846,0.08115790557076286,XGBoost
1,8,0,0.8,1,0.6,500,0.5706812666324862,0.5059054054054054,0.5977886178861789,0.05665151702326101,0.080830275912966,0.07367167759137233,XGBoost
1,8,0,0.8,1,0.7,500,0.5746733013501306,0.5037792792792792,0.6045679442508711,0.0590920051630871,0.07932625127047864,0.07847729843359358,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6740613688601493,0.4323843843843844,0.7980197444831592,0.054375204898957946,0.07548648424429473,0.06801042385105721,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6760626985870888,0.43842642642642643,0.7942090592334494,0.053581688795506094,0.07799173705467394,0.06752361349466109,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6741169130803277,0.43791141141141143,0.7885505226480837,0.05467888016462835,0.082771241956611,0.06787566472528747,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6705771642722862,0.440487987987988,0.7834146341463415,0.05431567496950017,0.08055108845161972,0.0687422176239577,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6729982299372543,0.5024324324324324,0.734362369337979,0.052691114344264975,0.07761149509583148,0.07086423952510393,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6747501273050054,0.5044774774774775,0.7383391405342625,0.05220439230395514,0.07772234318255933,0.06882821006232293,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6758533245789343,0.5022237237237237,0.7395226480836237,0.05239779429694209,0.07886457991354025,0.06899233668401346,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6737113576991626,0.5024774774774775,0.7377421602787456,0.052041689861518005,0.08087279407391584,0.06984315521414564,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6381150819809356,0.5352657657657658,0.6670708478513356,0.053559840970121245,0.07775302509111649,0.06938370648114958,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6417293085768695,0.533484984984985,0.6733554006968642,0.05231353094752122,0.07690089209274566,0.0696413434332369,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6507659732903636,0.5353633633633633,0.6853821138211382,0.053270556056204225,0.07977512859873184,0.07097716912486941,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6526853595756035,0.5323378378378378,0.6899407665505226,0.053093931077224966,0.07940675829705895,0.07081727178553693,XGBoost
1,8,0,0.8,1,0.4,500,0.5656902525347647,0.5105780780780781,0.5863263646922183,0.06338026563643552,0.08633559029213432,0.0749751328542002,XGBoost
1,8,0,0.8,1,0.5,500,0.5721013504793993,0.5140375375375376,0.5916875725900116,0.06304763260343091,0.08396161504095934,0.0780535248704752,XGBoost
1,8,0,0.8,1,0.6,500,0.5834142592069421,0.5183378378378378,0.6012473867595819,0.062060918192132226,0.08282133333037422,0.08304927386534335,XGBoost
1,8,0,0.8,1,0.7,500,0.5916142248520297,0.5185735735735736,0.615295005807201,0.05856227745713899,0.07968118414449754,0.07648107556446339,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6713803350388716,0.43754204204204206,0.8204692218350755,0.05887368311475249,0.08159167689790273,0.07096425862048485,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6696729926790902,0.4362207207207207,0.8219941927990708,0.058534238366572115,0.08149605769406773,0.06949365088268697,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6644399660985026,0.4303123123123123,0.8210940766550523,0.05842012016775115,0.08006812820914261,0.06883108358779608,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6585696096793657,0.42842792792792794,0.8132415795586527,0.056443420470398936,0.08021790706264281,0.06897221392033823,XGBoost
0.01,8,0,0.8,1,0.4,500,0.674957949238437,0.5037522522522523,0.7480150987224158,0.057206054260609804,0.07841628718487756,0.07136608211649825,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6739882242870048,0.5014054054054055,0.7530441347270616,0.056982601871482824,0.0788137737460715,0.06887255755594951,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6714586389525414,0.4978798798798799,0.7549326364692218,0.056335298655054,0.07700867503276321,0.07302435225080232,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6672746457258653,0.4914954954954955,0.7575098722415795,0.05688112475558847,0.07990970411793503,0.07124612687912615,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6417487147426172,0.5351816816816817,0.6719872241579559,0.058240365023325996,0.08195658680212457,0.07785820268365355,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6488639554188335,0.5363303303303303,0.6831428571428572,0.05699487218904123,0.08027018481762938,0.07611037292996277,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6471476520074081,0.5292042042042042,0.6836887340301975,0.056707952486435245,0.07859400468583082,0.07510741413100484,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6473284233711063,0.5241681681681681,0.6870487804878049,0.05886090466420671,0.08036996207214832,0.07575298302886352,XGBoost
1,8,0,0.8,1,0.4,500,0.5742087078367566,0.5191981981981982,0.5859198606271777,0.06338300435252646,0.08697900918927906,0.08023630303474022,XGBoost
1,8,0,0.8,1,0.5,500,0.5857854527000869,0.5230960960960961,0.5957770034843206,0.06102543522016514,0.08127914307565967,0.08003407293152447,XGBoost
1,8,0,0.8,1,0.6,500,0.5945829095646169,0.5287012012012012,0.6115876887340302,0.060270731304599076,0.08421812417306686,0.07426072559645334,XGBoost
1,8,0,0.8,1,0.7,500,0.5970636394233956,0.5188453453453453,0.622096399535424,0.060663518790092866,0.0774922007317589,0.07927030900208909,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6804642883301419,0.4433768768768769,0.7849465737514518,0.05605720289204218,0.0835157146331728,0.06894087594483692,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6842278829352,0.4485735735735736,0.7895168408826946,0.05510484219596516,0.08302791373055673,0.07051752441393946,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6842150870382577,0.4455885885885886,0.7891660859465738,0.055707410944195415,0.08620834310060868,0.0686577309837698,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6823596976767708,0.44603303303303304,0.7897270615563299,0.055136737271498565,0.08445748365963714,0.06814745690079399,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6882339787522714,0.5111651651651652,0.7451277584204413,0.05404354139701285,0.08235141108944435,0.06785797757025823,XGBoost
0.01,8,0,0.8,1,0.5,500,0.69250531977971,0.5151426426426426,0.7488106852497096,0.053189609346504574,0.08104158188964604,0.06556616021393255,XGBoost
0.01,8,0,0.8,1,0.6,500,0.695108506590214,0.5116486486486487,0.7524645760743321,0.052687243008204196,0.08129968481506948,0.06808680824485289,XGBoost
0.01,8,0,0.8,1,0.7,500,0.695372540659126,0.5093453453453454,0.755869918699187,0.05148239180347643,0.08204214231331164,0.0665314910450504,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6529426325279983,0.5366951951951952,0.6786492450638792,0.05471132241097134,0.08122869214232539,0.07394607122691658,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6607367794623892,0.5339774774774775,0.6896248548199768,0.05314440685677999,0.08080223732687314,0.06974105975690006,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6684016089259992,0.5330465465465466,0.6962729384436701,0.05120755923067528,0.08169701766199786,0.0679872858954307,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6747440794452989,0.5374294294294294,0.7050255516840883,0.053776752635181724,0.08056221496176932,0.0700555481757089,XGBoost
1,8,0,0.8,1,0.4,500,0.5708952018220311,0.5179744744744745,0.5791660859465737,0.06459597570055162,0.08637147140000517,0.08270034871848268,XGBoost
1,8,0,0.8,1,0.5,500,0.5878743726304702,0.5216681681681682,0.606780487804878,0.06373652383714422,0.086396956496603,0.07968362694847711,XGBoost
1,8,0,0.8,1,0.6,500,0.5959040791662743,0.5215390390390391,0.6109663182346109,0.06274723451617095,0.08360455742486868,0.07438321682098703,XGBoost
1,8,0,0.8,1,0.7,500,0.6060514207587379,0.5252807807807808,0.6253228803716608,0.062051469068304305,0.08431177538436409,0.07675113593215761,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6911821507919069,0.4502897897897898,0.8115389082462253,0.056164315780530216,0.0785291992410579,0.06782412516542168,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6970462989121525,0.45163513513513515,0.81432868757259,0.05392987837228836,0.07802327410444052,0.06653257942959755,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6985112124319441,0.445496996996997,0.8197038327526133,0.05472750350574192,0.07649892362176575,0.06693818798274215,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6949240172227977,0.44011711711711715,0.8186550522648084,0.05557418263464621,0.08387805056689042,0.06748484421119655,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6983078923871607,0.523424924924925,0.7509547038327526,0.053966785874418215,0.07899889577226338,0.07509247718342435,XGBoost
0.01,8,0,0.8,1,0.5,500,0.703661073965952,0.5235,0.7582113821138211,0.05293698891677064,0.0780265851241158,0.07107268934771652,XGBoost
0.01,8,0,0.8,1,0.6,500,0.7056622284305211,0.5186636636636637,0.765692218350755,0.05133102843948998,0.08057314007431568,0.06990770302747616,XGBoost
