sigma,C,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.01,1e-7,0.7121797149937393,0,1,0.0638686038209349,0,0,RBF_SVM
0.01,1e-6,0.7121777509216534,0,1,0.06386665343162583,0,0,RBF_SVM
0.01,1e-5,0.7121777509216534,0,1,0.06386665343162583,0,0,RBF_SVM
0.01,1e-4,0.7121648809087834,0,1,0.06385872880594148,0,0,RBF_SVM
0.01,0.001,0.7121223558052826,0.08438138138138139,0.9788710801393729,0.0638608536659923,0.10690485377972858,0.04736742248812486,RBF_SVM
0.01,0.01,0.7067564977869856,0.6318798798798799,0.67234262485482,0.06417285136976163,0.1126485824828939,0.11830450326832329,RBF_SVM
0.01,0.1,0.7056863719119817,0.6318618618618619,0.6697630662020906,0.06387112003421919,0.11778280933350452,0.11657836502528443,RBF_SVM
0.01,1,0.7056745953270344,0.6362462462462463,0.666815331010453,0.0638617714890796,0.10679824250378049,0.11331600267919834,RBF_SVM
0.01,10,0.7397680136582576,0.6016561561561562,0.7583530778164924,0.05045592965222107,0.07946869784234478,0.07029794159582474,RBF_SVM
0.1,1e-7,0.6299976095433413,0,1,0.07402668645005091,0,0,RBF_SVM
0.1,1e-6,0.6224804735048638,0,1,0.08590635556569362,0,0,RBF_SVM
0.1,1e-5,0.6210388785998542,0,1,0.08793771510019885,0,0,RBF_SVM
0.1,1e-4,0.6185141814288155,0,1,0.09132735531345755,0,0,RBF_SVM
0.1,0.001,0.6242546658156414,0.03733783783783784,0.9665714285714285,0.08314878029202392,0.07079524625643667,0.06759825784450832,RBF_SVM
0.1,0.01,0.6077824209226649,0.30933333333333335,0.8323855981416957,0.09680071561864864,0.15422497094020932,0.11187733595498114,RBF_SVM
0.1,0.1,0.6069966647832501,0.3036981981981982,0.8295609756097561,0.09378718683971224,0.1519414349628117,0.11533672646177554,RBF_SVM
0.1,1,0.638550164275774,0.35493243243243244,0.8344912891986063,0.07433900639632975,0.10034470230517689,0.07629700542058795,RBF_SVM
0.1,10,0.680573110567013,0.398975975975976,0.8458478513356562,0.06285807877539175,0.08257521666294936,0.06310763677389222,RBF_SVM
1e-8,1e-7,0.5149204622741208,0,1,0.040269496935966334,0,0,RBF_SVM
1e-8,1e-6,0.5903699880193782,0,1,0.07214947455831472,0,0,RBF_SVM
1e-8,1e-5,0.7257235938028621,0,1,0.05271376674735118,0,0,RBF_SVM
1e-8,1e-4,0.731547760739834,0,1,0.052698795109981295,0,0,RBF_SVM
1e-8,0.001,0.7319562445720982,0,1,0.05260317889472464,0,0,RBF_SVM
1e-8,0.01,0.7320441648094087,0,1,0.052576622264901514,0,0,RBF_SVM
1e-8,0.1,0.7322584893255625,0,1,0.05281954688342076,0,0,RBF_SVM
1e-8,1,0.7320916979697467,0,1,0.052478714286071246,0,0,RBF_SVM
1e-8,10,0.7320916979697467,0,1,0.052478714286071246,0,0,RBF_SVM
1e-7,1e-7,0.5800947825002702,0,1,0.07911889435419568,0,0,RBF_SVM
1e-7,1e-6,0.7266945787250665,0,1,0.051677576464844534,0,0,RBF_SVM
1e-7,1e-5,0.7337307734563832,0,1,0.05295747824280007,0,0,RBF_SVM
1e-7,1e-4,0.7337634175987835,0,1,0.05278228968441102,0,0,RBF_SVM
1e-7,0.001,0.7334588207545525,0,1,0.0531060034995184,0,0,RBF_SVM
1e-7,0.01,0.7338610701293629,0,1,0.05316411958116044,0,0,RBF_SVM
1e-7,0.1,0.7339447888655206,0,1,0.05304399404171882,0,0,RBF_SVM
1e-7,1,0.7337403038927429,0,1,0.05341579780358998,0,0,RBF_SVM
1e-7,10,0.7337403038927429,0,1,0.05341579780358998,0,0,RBF_SVM
1e-6,1e-7,0.7297300070104948,0,1,0.05196741467537954,0,0,RBF_SVM
1e-6,1e-6,0.7364253125076295,0,1,0.052621184406870435,0,0,RBF_SVM
1e-6,1e-5,0.7363178840861768,0,1,0.05261361737379015,0,0,RBF_SVM
1e-6,1e-4,0.7365221637142368,0,1,0.05275433668459949,0,0,RBF_SVM
1e-6,0.001,0.7364985403521989,0,1,0.052914810670690364,0,0,RBF_SVM
1e-6,0.01,0.7362707184536453,0,1,0.05287814201537445,0,0,RBF_SVM
1e-6,0.1,0.7364507652251555,0,1,0.05261204587533104,0,0,RBF_SVM
1e-6,1,0.7365599850721802,0,1,0.05285486055248158,0,0,RBF_SVM
1e-6,10,0.7351356609222462,0.3887597597597598,0.8743914053426248,0.05311753914778238,0.1606410277360066,0.11914343407020396,RBF_SVM
1e-5,1e-7,0.736477453498795,0,1,0.05266230273951902,0,0,RBF_SVM
1e-5,1e-6,0.7365000776037361,0,1,0.05267432763499664,0,0,RBF_SVM
1e-5,1e-5,0.736587057876692,0,1,0.052619695505199404,0,0,RBF_SVM
1e-5,1e-4,0.7365473844925065,0,1,0.052646602298423675,0,0,RBF_SVM
1e-5,0.001,0.7364767450377206,0,1,0.05259787418497043,0,0,RBF_SVM
1e-5,0.01,0.7364858473456034,0,1,0.05256712550361428,0,0,RBF_SVM
1e-5,0.1,0.7365616557323874,0,1,0.0526780355449089,0,0,RBF_SVM
1e-5,1,0.7350507197092563,0.3886291291291291,0.8806933797909408,0.053093115237355215,0.16609820242331344,0.11344817356119724,RBF_SVM
1e-5,10,0.7301779131047423,0.7218228228228228,0.6058072009291522,0.05339301208806374,0.07370953313847389,0.08354946215899203,RBF_SVM
1e-4,1e-7,0.7356683259914967,0,1,0.05279577988112939,0,0,RBF_SVM
1e-4,1e-6,0.7356800511312707,0,1,0.052823716987281166,0,0,RBF_SVM
1e-4,1e-5,0.7356650814577644,0,1,0.05280521041683728,0,0,RBF_SVM
1e-4,1e-4,0.7356781520196154,0,1,0.05282455873251457,0,0,RBF_SVM
1e-4,0.001,0.7356731470146104,0,1,0.052810084465175315,0,0,RBF_SVM
1e-4,0.01,0.7357189323469812,0,1,0.05276679095658937,0,0,RBF_SVM
1e-4,0.1,0.7343414625426821,0.3855870870870871,0.8793739837398374,0.05306340825424336,0.1686960401245737,0.11338813292313786,RBF_SVM
1e-4,1,0.7299075704624485,0.7196696696696697,0.6066109175377468,0.05338191979137139,0.07294236431420086,0.08205268589179138,RBF_SVM
1e-4,10,0.7298632299546933,0.7197897897897898,0.6069221835075493,0.05346239289624735,0.07571787259562215,0.083301033735966007,RBF_SVM
0.001,1e-7,0.7319129281720745,0,1,0.053822312658432264,0,0,RBF_SVM
0.001,1e-6,0.7319174017222798,0,1,0.05381799259975439,0,0,RBF_SVM
0.001,1e-5,0.7319174017222798,0,1,0.05381737967164786,0,0,RBF_SVM
0.001,1e-4,0.7319174017222798,0,1,0.05381737967164786,0,0,RBF_SVM
0.001,0.001,0.7318551966600747,0,1,0.053807589627189324,0,0,RBF_SVM
0.001,0.01,0.7307932767262035,0.34037087087087087,0.8971869918699187,0.05403349829368439,0.17461915830822963,0.11472082367658862,RBF_SVM
0.001,0.1,0.7268568429056234,0.7131666666666667,0.6100127758420442,0.054111740757816135,0.074890674542531,0.08604001485795972,RBF_SVM
0.001,1,0.7267969075347124,0.7118228228228228,0.6100859465737515,0.05423687627450917,0.07445762029019524,0.08770537081597632,RBF_SVM
0.001,10,0.7269593487215439,0.7011486486486487,0.6229500580720093,0.05421909132528573,0.07690705159768027,0.08407624449478099,RBF_SVM
0.01,1e-7,0.7055523332566015,0,1,0.06396453044492022,0,0,RBF_SVM
0.01,1e-6,0.705552994632263,0,1,0.0639644947753839,0,0,RBF_SVM
0.01,1e-5,0.7055536381329064,0,1,0.06396310866844059,0,0,RBF_SVM
0.01,1e-4,0.7055729431522114,0,1,0.06395364771483913,0,0,RBF_SVM
0.01,0.001,0.705614960779595,0.07224474474474475,0.9802288037166086,0.0639694853127303,0.09865412444553132,0.05444820469583693,RBF_SVM
0.01,0.01,0.6985796720065013,0.6197672672672673,0.6577677119628339,0.06552452732823982,0.1243451545534841,0.12588663587873203,RBF_SVM
0.01,0.1,0.698056493776006,0.621975975975976,0.6565389082462253,0.06533940840098781,0.11748470462835855,0.12249102495993042,RBF_SVM
0.01,1,0.6980445166420777,0.6194774774774775,0.6552531939605111,0.06536357494445146,0.128745326824204,0.12429051429279295,RBF_SVM
0.01,10,0.7242686292564341,0.578490990990991,0.7459372822299651,0.05089229034758511,0.08201866612710325,0.06748254625739152,RBF_SVM
0.1,1e-7,0.6322929161740137,0,1,0.07452943743838193,0,0,RBF_SVM
0.1,1e-6,0.6272929628234506,0,1,0.08278905259161692,0,0,RBF_SVM
0.1,1e-5,0.6225778069009776,0,1,0.08963631741004194,0,0,RBF_SVM
0.1,1e-4,0.6256883617066544,0,1,0.08520503482339016,0,0,RBF_SVM
0.1,0.001,0.6218465826453631,0.023228228228228228,0.9733554006968641,0.09043127892000719,0.05949141070549291,0.06459343159394204,RBF_SVM
0.1,0.01,0.6052588747283869,0.28045795795795797,0.8466295005807201,0.09388218319792027,0.16522321727255335,0.11956457081320732,RBF_SVM
0.1,0.1,0.6060703299117933,0.27845645645645645,0.842130081300813,0.08833095572066031,0.16282227870078236,0.12233058588455278,RBF_SVM
0.1,1,0.6279316537792148,0.3235315315315315,0.8440255516840882,0.07817603711733953,0.11504840338868594,0.0938879682462452,RBF_SVM
0.1,10,0.666940341037902,0.39104354354354354,0.8473042973286876,0.059648228088205246,0.08444746130599934,0.06395975204214431,RBF_SVM
1e-8,1e-7,0.5159670140523799,0,1,0.04536470384217695,0,0,RBF_SVM
1e-8,1e-6,0.5943972212630749,0,1,0.07483810982026412,0,0,RBF_SVM
1e-8,1e-5,0.7316314807839198,0,1,0.05267758043967486,0,0,RBF_SVM
1e-8,1e-4,0.7391446594678301,0,1,0.05412576992417966,0,0,RBF_SVM
1e-8,0.001,0.7391285248663297,0,1,0.05415833311652181,0,0,RBF_SVM
1e-8,0.01,0.7392838862381546,0,1,0.05430769001768901,0,0,RBF_SVM
1e-8,0.1,0.7387478794125135,0,1,0.05436827809713145,0,0,RBF_SVM
1e-8,1,0.7390840753645632,0,1,0.054346433978502355,0,0,RBF_SVM
1e-8,10,0.7390840753645632,0,1,0.054346433978502355,0,0,RBF_SVM
1e-7,1e-7,0.58167480197968,0,1,0.07432598248930856,0,0,RBF_SVM
1e-7,1e-6,0.7313388671772818,0,1,0.05237768128959678,0,0,RBF_SVM
1e-7,1e-5,0.7383828759072661,0,1,0.053582712347561734,0,0,RBF_SVM
1e-7,1e-4,0.7382305676756896,0,1,0.05338132408932189,0,0,RBF_SVM
1e-7,0.001,0.7380911843899649,0,1,0.05329652245046084,0,0,RBF_SVM
1e-7,0.01,0.7384966464722562,0,1,0.05342499906017478,0,0,RBF_SVM
1e-7,0.1,0.7386261618761619,0,1,0.05360192442999547,0,0,RBF_SVM
1e-7,1,0.7385643770948649,0,1,0.053495437669355154,0,0,RBF_SVM
1e-7,10,0.7385643770948649,0,1,0.053495437669355154,0,0,RBF_SVM
1e-6,1e-7,0.7318365900743949,0,1,0.05111168407818357,0,0,RBF_SVM
1e-6,1e-6,0.7392286005517713,0,1,0.05299441188334144,0,0,RBF_SVM
1e-6,1e-5,0.7394776470721592,0,1,0.0529576216005321,0,0,RBF_SVM
1e-6,1e-4,0.7394073180323181,0,1,0.05284215613910601,0,0,RBF_SVM
1e-6,0.001,0.7393953230233719,0,1,0.05284436421730078,0,0,RBF_SVM
1e-6,0.01,0.7393610038610039,0,1,0.05273478784975268,0,0,RBF_SVM
1e-6,0.1,0.7393034018338897,0,1,0.05304976752366478,0,0,RBF_SVM
1e-6,1,0.7393435430203723,0,1,0.05289352743168884,0,0,RBF_SVM
1e-6,10,0.7386832276527399,0.38939939939939944,0.8817108013937283,0.05358465806561023,0.15377949224645462,0.10912186874494693,RBF_SVM
1e-5,1e-7,0.739386106053789,0,1,0.052941116611917874,0,0,RBF_SVM
1e-5,1e-6,0.7393584860993397,0,1,0.05306518497153274,0,0,RBF_SVM
1e-5,1e-5,0.7394186368424174,0,1,0.05306062115277075,0,0,RBF_SVM
1e-5,1e-4,0.7394527646113012,0,1,0.053119153110935145,0,0,RBF_SVM
1e-5,0.001,0.7394529747517552,0,1,0.053078704039638755,0,0,RBF_SVM
1e-5,0.01,0.7394436832302685,0,1,0.053110191111813726,0,0,RBF_SVM
1e-5,0.1,0.7394529180748693,0,1,0.05314812351059333,0,0,RBF_SVM
1e-5,1,0.7387322261285676,0.3873228228228228,0.8814425087108014,0.053652769005018294,0.15897521623576483,0.11129541357906524,RBF_SVM
1e-5,10,0.7382652670091695,0.7518273273273274,0.5758745644599303,0.05442955018067803,0.06689635488782532,0.08915897099308802,RBF_SVM
1e-4,1e-7,0.7386337526550941,0,1,0.05322976743148398,0,0,RBF_SVM
1e-4,1e-6,0.7386255401743207,0,1,0.05316275187221647,0,0,RBF_SVM
1e-4,1e-5,0.738608946054068,0,1,0.05316593901380832,0,0,RBF_SVM
1e-4,1e-4,0.7386337443715493,0,1,0.05317485484481714,0,0,RBF_SVM
1e-4,0.001,0.738611520056642,0,1,0.05316910199297328,0,0,RBF_SVM
1e-4,0.01,0.7386473102021882,0,1,0.05318033866941201,0,0,RBF_SVM
1e-4,0.1,0.7380178907130127,0.3889864864864865,0.8802450638792102,0.053381471440126664,0.15589240012527897,0.11268491188500375,RBF_SVM
1e-4,1,0.737840089218138,0.7542282282282282,0.572061556329849,0.05457084891140165,0.06610247448914268,0.08960023203366337,RBF_SVM
1e-4,10,0.7376673746917649,0.7496681681681682,0.5770406504065041,0.054586347744028596,0.06777571626370876,0.09120925966993484,RBF_SVM
0.001,1e-7,0.7341757519714837,0,1,0.054711124192694714,0,0,RBF_SVM
0.001,1e-6,0.7341801487899049,0,1,0.05471228725848608,0,0,RBF_SVM
0.001,1e-5,0.7341827742376523,0,1,0.05471215205790796,0,0,RBF_SVM
0.001,1e-4,0.7341827742376523,0,1,0.05471215205790796,0,0,RBF_SVM
0.001,0.001,0.73420317268488,0,1,0.054722879519828335,0,0,RBF_SVM
0.001,0.01,0.7337976931635468,0.36257057057057057,0.8868548199767712,0.05469842297848209,0.16810936252871794,0.11634949945336515,RBF_SVM
0.001,0.1,0.7339933827555779,0.7436201201201201,0.5771114982578397,0.055425279883893626,0.0658901546042026,0.09526646176181372,RBF_SVM
0.001,1,0.7339661394844321,0.7441741741741742,0.5790162601626017,0.055563440883670864,0.06927019421819018,0.09685194650807778,RBF_SVM
0.001,10,0.7322706364901487,0.7295015015015015,0.5965005807200929,0.05612683056770326,0.06821829262319547,0.09329815582318302,RBF_SVM
0.01,1e-7,0.7104891437604852,0,1,0.067955059141583,0,0,RBF_SVM
0.01,1e-6,0.7104897693861109,0,1,0.0679548148649008,0,0,RBF_SVM
0.01,1e-5,0.7104897693861109,0,1,0.0679548148649008,0,0,RBF_SVM
0.01,1e-4,0.7104897693861109,0,1,0.0679548148649008,0,0,RBF_SVM
0.01,0.001,0.7104846213809628,0.0896006006006006,0.9681463414634146,0.06795088731747244,0.11356777480648236,0.06593763747589027,RBF_SVM
0.01,0.01,0.7030885118568045,0.6555645645645646,0.6269128919860627,0.06930673340332474,0.11822641434860755,0.1398311992209595,RBF_SVM
0.01,0.1,0.7025164641993911,0.6556096096096096,0.6283554006968641,0.06919788683279147,0.11957881412811967,0.1314527916048228,RBF_SVM
0.01,1,0.702543366537269,0.6596951951951951,0.6197839721254356,0.06921475424140588,0.12281013619189905,0.13443964065230002,RBF_SVM
0.01,10,0.730751362861119,0.5761291291291292,0.7566794425087108,0.04811744009009673,0.07612633646056106,0.06875327592025358,RBF_SVM
0.1,1e-7,0.6295661955509516,0,1,0.08178965823828203,0,0,RBF_SVM
0.1,1e-6,0.6232769747099015,0,1,0.09100955109986325,0,0,RBF_SVM
0.1,1e-5,0.6218665172140782,0,1,0.09289622838971794,0,0,RBF_SVM
0.1,1e-4,0.6197068749934603,0,1,0.09569157048708819,0,0,RBF_SVM
0.1,0.001,0.6196973942583699,0.03911561561561562,0.9608838559814169,0.09568091606994487,0.07599440279110249,0.08114085753786406,RBF_SVM
0.1,0.01,0.6049358478687747,0.28395645645645645,0.8302427409988385,0.10023151357539792,0.1564032159890934,0.12606908028057473,RBF_SVM
0.1,0.1,0.599818067196116,0.2778213213213213,0.8294878048780487,0.10136166304702325,0.1616453658043779,0.12802790171105577,RBF_SVM
0.1,1,0.6318141155092375,0.32004954954954956,0.8380267131242741,0.08125252906843217,0.11416923409484876,0.09408431850258225,RBF_SVM
0.1,10,0.6707920952311196,0.37014414414414415,0.8603391405342625,0.06307761686258277,0.083900558439057,0.06771830313486775,RBF_SVM
1e-8,1e-7,0.5119786703079386,0,1,0.03474517232382648,0,0,RBF_SVM
1e-8,1e-6,0.5805351139466993,0,1,0.07547116311544717,0,0,RBF_SVM
1e-8,1e-5,0.7237700121724512,0,1,0.05269133304326769,0,0,RBF_SVM
1e-8,1e-4,0.7306640333713504,0,1,0.05467642875800771,0,0,RBF_SVM
1e-8,0.001,0.7306728065173187,0,1,0.05426174986726748,0,0,RBF_SVM
1e-8,0.01,0.7303330682598975,0,1,0.05449137698557431,0,0,RBF_SVM
1e-8,0.1,0.7304647827269779,0,1,0.054200516803388235,0,0,RBF_SVM
1e-8,1,0.7308697643636668,0,1,0.05414977752646181,0,0,RBF_SVM
1e-8,10,0.7308697643636668,0,1,0.05414977752646181,0,0,RBF_SVM
1e-7,1e-7,0.5827053721840307,0,1,0.0751327101692868,0,0,RBF_SVM
1e-7,1e-6,0.724092824967825,0,1,0.05237861310173276,0,0,RBF_SVM
1e-7,1e-5,0.7320452730605169,0,1,0.05374363238866835,0,0,RBF_SVM
1e-7,1e-4,0.7320195578854115,0,1,0.053882478210717136,0,0,RBF_SVM
1e-7,0.001,0.7320497378912013,0,1,0.053820976487619014,0,0,RBF_SVM
1e-7,0.01,0.7322706264626996,0,1,0.05377913843921293,0,0,RBF_SVM
1e-7,0.1,0.7324093134946793,0,1,0.05363808046874757,0,0,RBF_SVM
1e-7,1,0.7322192479936382,0,1,0.05379439534609778,0,0,RBF_SVM
1e-7,10,0.7322192479936382,0,1,0.05379439534609778,0,0,RBF_SVM
1e-6,1e-7,0.7257248045083411,0,1,0.052372107824630885,0,0,RBF_SVM
1e-6,1e-6,0.733246892362746,0,1,0.05389331061789809,0,0,RBF_SVM
1e-6,1e-5,0.7331646502774551,0,1,0.05378755736838838,0,0,RBF_SVM
1e-6,1e-4,0.733180474028035,0,1,0.05381789128431989,0,0,RBF_SVM
1e-6,0.001,0.7330618157355963,0,1,0.0536072036485157,0,0,RBF_SVM
1e-6,0.01,0.7332967331442941,0,1,0.053566648861597045,0,0,RBF_SVM
1e-6,0.1,0.7332706975267951,0,1,0.05369856319683575,0,0,RBF_SVM
1e-6,1,0.7333062505013724,0,1,0.05380053645098186,0,0,RBF_SVM
1e-6,10,0.7329372700226359,0.3550015015015015,0.908116144018583,0.05424626413885767,0.14951362473622865,0.09395157790777378,RBF_SVM
1e-5,1e-7,0.7329126957968422,0,1,0.05371051383783586,0,0,RBF_SVM
1e-5,1e-6,0.7329597236609432,0,1,0.05373313029999918,0,0,RBF_SVM
1e-5,1e-5,0.7330169075870295,0,1,0.05382834196912344,0,0,RBF_SVM
1e-5,1e-4,0.7330438317237098,0,1,0.05377209144046697,0,0,RBF_SVM
1e-5,0.001,0.7329315229864011,0,1,0.05374651020901507,0,0,RBF_SVM
1e-5,0.01,0.7330089601796919,0,1,0.053699129306525435,0,0,RBF_SVM
1e-5,0.1,0.7330073871781189,0,1,0.053583864927721186,0,0,RBF_SVM
1e-5,1,0.7326591931652907,0.35235285285285284,0.9080778164924507,0.05422288997772588,0.15448150696369517,0.09868052136573274,RBF_SVM
1e-5,10,0.7296815099071197,0.7141861861861862,0.6019430894308944,0.05522996503718226,0.07288616457604474,0.0922418553618122,RBF_SVM
1e-4,1e-7,0.73309041314834,0,1,0.05393016919782684,0,0,RBF_SVM
1e-4,1e-6,0.7330928454586991,0,1,0.05396883415402863,0,0,RBF_SVM
1e-4,1e-5,0.7330853976799099,0,1,0.05395882294765887,0,0,RBF_SVM
1e-4,1e-4,0.7330668455912358,0,1,0.053986804291054416,0,0,RBF_SVM
1e-4,0.001,0.7330881482527823,0,1,0.053975283519008405,0,0,RBF_SVM
1e-4,0.01,0.7330810339956682,0,1,0.05398196016627162,0,0,RBF_SVM
1e-4,0.1,0.7324625339625339,0.34587837837837837,0.9102078977932636,0.05427444177638083,0.14571410397970797,0.08875144463053038,RBF_SVM
1e-4,1,0.7292636678490337,0.7132072072072072,0.6030255516840882,0.05534210383574835,0.07505829766736082,0.08983239576372665,RBF_SVM
1e-4,10,0.7291378573695647,0.7134924924924925,0.6048838559814169,0.05527359667091001,0.0723262373032702,0.09361115629761861,RBF_SVM
0.001,1e-7,0.7294842743440304,0,1,0.05466858071212224,0,0,RBF_SVM
0.001,1e-6,0.7294654214318849,0,1,0.05466252281596836,0,0,RBF_SVM
0.001,1e-5,0.729465423611765,0,1,0.05465999544925035,0,0,RBF_SVM
0.001,1e-4,0.729465423611765,0,1,0.05465999544925035,0,0,RBF_SVM
0.001,0.001,0.7294655491728662,0,1,0.05466908273003886,0,0,RBF_SVM
0.001,0.01,0.7292981221639758,0.31683783783783787,0.9203089430894309,0.05505650830105041,0.1526349076346372,0.09125316002997097,RBF_SVM
0.001,0.1,0.7260814255021573,0.7076966966966967,0.6051765389082462,0.05577094351335576,0.07281603241759073,0.09723567455086521,RBF_SVM
0.001,1,0.7257296163759578,0.7049294294294295,0.6090197444831591,0.05574698424323245,0.07435844473312604,0.09619896272640989,RBF_SVM
0.001,10,0.7247423991936187,0.6963648648648648,0.6218234610917538,0.055940995122435465,0.0751634981363976,0.09384694642471424,RBF_SVM
0.01,1e-7,0.7073038844593723,0,1,0.0635804321033597,0,0,RBF_SVM
0.01,1e-6,0.7073019700885554,0,1,0.0635809737092264,0,0,RBF_SVM
0.01,1e-5,0.7073019700885554,0,1,0.0635809737092264,0,0,RBF_SVM
0.01,1e-4,0.7073019700885554,0,1,0.0635809737092264,0,0,RBF_SVM
0.01,0.001,0.7073452572781841,0.07470870870870872,0.9787711962833914,0.06358351906249696,0.1085290578618308,0.06259252611631151,RBF_SVM
0.01,0.01,0.6995953575526747,0.6305990990990991,0.6564448315911731,0.06388356581304985,0.10614297266524189,0.1267303690449171,RBF_SVM
0.01,0.1,0.6988174437503706,0.6254594594594595,0.6593646922183508,0.06386318755613979,0.11626455250194688,0.13028964130431075,RBF_SVM
0.01,1,0.6987906050649954,0.6249564564564565,0.6565087108013937,0.06387022695223987,0.1200965878252727,0.13351220125812935,RBF_SVM
0.01,10,0.7381131575826698,0.5937732732732732,0.7695981416957026,0.05236361589568852,0.08309243683410379,0.07609769387805165,RBF_SVM
0.1,1e-7,0.6243051544575935,0,1,0.07298580808293577,0,0,RBF_SVM
0.1,1e-6,0.62136045191533,0,1,0.07778313578097674,0,0,RBF_SVM
0.1,1e-5,0.6207549771025381,0,1,0.078722799183112,0,0,RBF_SVM
0.1,1e-4,0.6160146775695556,0,1,0.08558441812301018,0,0,RBF_SVM
0.1,0.001,0.6153189060140279,0.04471771771771772,0.9643379790940767,0.08637789681472055,0.07664256187982445,0.07275153022796059,RBF_SVM
0.1,0.01,0.6044528605260313,0.30457357357357356,0.8296759581881533,0.08764300092091344,0.14413716433143245,0.11715106171912514,RBF_SVM
0.1,0.1,0.6022513122878976,0.3106786786786787,0.8193693379790941,0.08727699920113256,0.135140528329969,0.1150919262755233,RBF_SVM
0.1,1,0.6295590512114903,0.3332627627627628,0.8431893147502904,0.07491961408306244,0.10162317831348726,0.08408585286536954,RBF_SVM
0.1,10,0.6778096266998705,0.3914714714714715,0.8579849012775842,0.060402136546529234,0.08162480465656521,0.06657103728995951,RBF_SVM
1e-8,1e-7,0.5163812191982924,0,1,0.04424378186009284,0,0,RBF_SVM
1e-8,1e-6,0.5886706105059764,0,1,0.07327653955018495,0,0,RBF_SVM
1e-8,1e-5,0.7437679055361982,0,1,0.05359856549526005,0,0,RBF_SVM
1e-8,1e-4,0.7504956659621294,0,1,0.05445318183514516,0,0,RBF_SVM
1e-8,0.001,0.7505204376850718,0,1,0.05406851325086155,0,0,RBF_SVM
1e-8,0.01,0.7507213175719273,0,1,0.05435119667570542,0,0,RBF_SVM
1e-8,0.1,0.750714250836202,0,1,0.05410318755732459,0,0,RBF_SVM
1e-8,1,0.7508681381730162,0,1,0.0542140629566749,0,0,RBF_SVM
1e-8,10,0.7508681381730162,0,1,0.0542140629566749,0,0,RBF_SVM
1e-7,1e-7,0.5779744265171094,0,1,0.06565349124003385,0,0,RBF_SVM
1e-7,1e-6,0.7440515681186413,0,1,0.0515133599711144,0,0,RBF_SVM
1e-7,1e-5,0.7513370757517099,0,1,0.05214253084634689,0,0,RBF_SVM
1e-7,1e-4,0.7514505367737075,0,1,0.05203546233902477,0,0,RBF_SVM
1e-7,0.001,0.7518515501564282,0,1,0.052089887727424684,0,0,RBF_SVM
1e-7,0.01,0.7515303356492381,0,1,0.05233718290619245,0,0,RBF_SVM
1e-7,0.1,0.7518023694426134,0,1,0.0518582899252771,0,0,RBF_SVM
1e-7,1,0.751924762741836,0,1,0.0520501642640508,0,0,RBF_SVM
1e-7,10,0.751924762741836,0,1,0.0520501642640508,0,0,RBF_SVM
1e-6,1e-7,0.7453719533993924,0,1,0.05192390883286527,0,0,RBF_SVM
1e-6,1e-6,0.7530135135135135,0,1,0.05176231903200714,0,0,RBF_SVM
1e-6,1e-5,0.7529612870710432,0,1,0.05210473450485888,0,0,RBF_SVM
1e-6,1e-4,0.7532033898009508,0,1,0.05192453985717419,0,0,RBF_SVM
1e-6,0.001,0.7529836517702372,0,1,0.05184455252306117,0,0,RBF_SVM
1e-6,0.01,0.7530126703358411,0,1,0.052150271457163166,0,0,RBF_SVM
1e-6,0.1,0.7530096394303711,0,1,0.05187033316706528,0,0,RBF_SVM
1e-6,1,0.7531509933278226,0,1,0.05183953392192914,0,0,RBF_SVM
1e-6,10,0.7531377849975411,0.45381231231231234,0.8701173054587689,0.051638833186458434,0.15514957980085461,0.1118422404135961,RBF_SVM
1e-5,1e-7,0.7527228757503148,0,1,0.05225470373953559,0,0,RBF_SVM
